36 -5 1956 13.06
35 -5 1956 13.77
47 -3 1956 9.32
35 -5 1956 16.06
35 -5 1956 15.85
35 -5 1956 13.42
35 -5 1956 15.72
35 -5 1956 14.34
47 -3 1956 9.5
47 -3 1956 9.6
47 -3 1956 9.7
47 -3 1956 10.5
47 -3 1956 10.5
47 -3 1956 9
47 -3 1956 10
47 -4 1956 10.1
47 -4 1956 9.3
47 -3 1956 10.8
47 -4 1956 10.6
47 -3 1956 10.7
46 -2 1956 10.6
47 -3 1956 10.5
46 -2 1956 9.2
46 -3 1956 10.8
35 -5 1956 15.08
35 -5 1956 15.06
35 -5 1956 15.3
35 -5 1956 15.15
35 -5 1956 15.32
35 -5 1956 15.08
35 -5 1956 15.3
35 -5 1956 15.32
35 -5 1956 15.06
35 -5 1956 15.15
35 -5 1956 15.14
46 -1 1956 7.1
35 -5 1956 15.14
36 -6 1956 14.9
35 -6 1956 14.76
36 -5 1956 14.84
36 -5 1956 14.84
36 -5 1956 14.85
36 -5 1956 15.17
35 -5 1956 14.9
35 -5 1956 14.9
36 -5 1956 14.85
36 -5 1956 15.17
36 -5 1956 14.27
36 -5 1956 14.39
35 -5 1956 14.71
35 -5 1956 14.83
36 -5 1956 14.27
35 -5 1956 14.83
36 -5 1956 14.39
35 -5 1956 14.71
35 -5 1956 15.17
35 -5 1956 15.12
36 -6 1956 14.87
35 -6 1956 15.27
35 -5 1956 15.17
35 -5 1956 15.12
50 -4 1956 8.89
36 -6 1956 15.27
35 -6 1956 15.27
36 -5 1956 13.01
36 -5 1956 13.73
36 -5 1956 13.01
36 -5 1956 13.73
36 -5 1956 13.57
36 -5 1956 13.5
36 -5 1956 13.57
47 -4 1956 9.73
47 -4 1956 9.96
46 -4 1956 11.16
46 -4 1956 11.03
43 -3 1956 11.59
50 -4 1956 8.63
43 -3 1956 11.54
44 -4 1956 11.52
50 -4 1956 8.87
50 -4 1956 8.99
50 -4 1956 9.14
30 -10 1956 14.84
30 -10 1956 16.26
30 -9 1956 15.6
46 -1 1956 10.2
46 -2 1956 13.6
30 -11 1956 16.71
30 -10 1956 16.66
48 -5 1956 9.9
29 -11 1956 16.76
30 -11 1956 16.49
30 -10 1956 16.69
47 -6 1956 10.65
47 -7 1956 11.62
30 -10 1956 14.89
47 -7 1956 11.7
30 -9 1956 15.33
46 -8 1956 11.55
30 -10 1956 15.36
46 -1 1956 13.1
46 -9 1956 11.74
45 -10 1956 12
45 -12 1956 11.95
45 -11 1956 11.83
44 -13 1956 12.1
44 -14 1956 12.28
43 -15 1956 12.5
44 -13 1956 11.8
46 -1 1956 10
42 -18 1956 13.6
42 -19 1956 12.4
43 -16 1956 12.95
42 -18 1956 13.9
43 -17 1956 12.8
41 -21 1956 13.45
41 -20 1956 13.05
41 -22 1956 14.1
40 -23 1956 13.95
40 -24 1956 15.05
39 -24 1956 14.8
40 -23 1956 14.95
46 -1 1956 10.3
46 -1 1956 13
39 -25 1956 15.15
46 -2 1956 10.1
38 -26 1956 14.9
39 -26 1956 14.58
38 -27 1956 14.8
46 -2 1956 10
38 -28 1956 15.25
46 -1 1956 12.2
46 -2 1956 12.4
37 -29 1956 15.6
37 -29 1956 15.4
37 -26 1956 15
37 -28 1956 14.9
37 -27 1956 14.95
46 -1 1956 11.4
37 -25 1956 14.85
50 -4 1956 9.85
46 -1 1956 11.4
37 -24 1956 14.75
46 -1 1956 11.5
38 -22 1956 14.4
39 -22 1956 14.5
46 -1 1956 11.2
38 -23 1956 14.65
38 -24 1956 14.52
39 -20 1956 14.4
39 -21 1956 14.35
46 -1 1956 10.8
39 -19 1956 14.79
46 -1 1956 10.6
46 -1 1956 10.8
40 -19 1956 14.1
38 -19 1956 14.85
39 -19 1956 14.7
38 -18 1956 13.95
38 -14 1956 13.9
38 -17 1956 14.2
38 -16 1956 13.95
38 -15 1956 14.1
38 -13 1956 13.6
46 -2 1956 11.7
38 -12 1956 14.2
38 -14 1956 14
38 -11 1956 15
46 -1 1956 12.7
46 -2 1956 12.2
38 -9 1956 14.35
38 -10 1956 14.32
38 -9 1956 14.72
46 -1 1956 11.4
46 -2 1956 11.7
46 -2 1956 11.3
38 -9 1956 14.3
37 -9 1956 14.7
36 -10 1956 14.7
36 -9 1956 14.7
46 -1 1956 10.9
37 -11 1956 14.6
46 -2 1956 10.7
37 -11 1956 14.45
36 -11 1956 15.03
36 -12 1956 14.86
39 -9 1956 13.62
46 -1 1956 11.4
38 -10 1956 14
38 -10 1956 13.51
39 -9 1956 13.58
45 -1 1956 10.9
40 -12 1956 13.6
39 -10 1956 13.1
40 -12 1956 13.55
39 -10 1956 12.9
46 -1 1956 11
40 -11 1956 13.52
40 -12 1956 14.9
39 -13 1956 13.1
39 -12 1956 13.45
39 -11 1956 14.45
39 -13 1956 13.32
39 -10 1956 13.3
39 -10 1956 14.42
39 -9 1956 13.4
39 -13 1956 15.65
39 -14 1956 13.3
39 -12 1956 13.6
39 -11 1956 14.3
39 -13 1956 13
39 -15 1956 13.85
46 -1 1956 11.2
39 -16 1956 13.58
39 -17 1956 14.52
39 -15 1956 13.4
40 -18 1956 14.15
39 -17 1956 13.67
41 -19 1956 15.4
41 -19 1956 13.35
40 -18 1956 13.22
41 -20 1956 12.9
46 -1 1956 11.5
41 -19 1956 13.21
42 -18 1956 13.6
40 -20 1956 13
41 -18 1956 13.46
41 -16 1956 14
46 -1 1956 11.4
41 -17 1956 13.61
41 -15 1956 12.81
41 -14 1956 13.42
46 -1 1956 11.5
46 -1 1956 11.3
41 -15 1956 13.45
41 -13 1956 13.12
41 -12 1956 13.7
40 -10 1956 13.22
40 -11 1956 13.87
40 -9 1956 13.21
39 -10 1956 13.38
40 -10 1956 13.08
46 -1 1956 13.3
46 -1 1956 12.8
46 -1 1956 13.3
46 -1 1956 11.5
46 -1 1956 11.7
42 -8 1956 11.9
42 -9 1956 12.75
42 -9 1956 12.3
42 -9 1956 13.02
40 -9 1956 13.1
41 -10 1956 14.18
40 -10 1956 13.12
40 -10 1956 13.3
40 -10 1956 13.85
39 -11 1956 13.75
50 -4 1956 11.21
40 -11 1956 13.8
46 -1 1956 13.8
46 -1 1956 15.8
41 -9 1956 12.8
40 -9 1956 12.9
40 -9 1956 12.6
41 -11 1956 13.4
41 -12 1956 12.8
46 -1 1956 11.8
41 -10 1956 13.15
41 -9 1956 13.4
46 -2 1956 11.6
42 -16 1956 12.8
42 -15 1956 13.3
42 -14 1956 13
47 -2 1956 12.6
41 -13 1956 12.87
47 -2 1956 12.4
42 -12 1956 12.5
43 -13 1956 12.51
43 -14 1956 12.7
42 -15 1956 13.2
42 -9 1956 12.7
42 -9 1956 12
42 -9 1956 12.73
42 -10 1956 13.12
42 -11 1956 12.1
44 -11 1956 12.8
43 -10 1956 13.2
43 -9 1956 11.9
43 -10 1956 12.3
44 -9 1956 11.95
44 -10 1956 11.98
44 -8 1956 13.2
44 -11 1956 12.13
46 -1 1956 12.5
43 -8 1956 12.14
44 -7 1956 11.3
46 -1 1956 13.9
46 -1 1956 15.1
46 -1 1956 15.7
43 -4 1956 11.6
43 -1 1956 11.6
43 -1 1956 11.5
46 -1 1956 16.1
43 -1 1956 12.1
44 -1 1956 12.5
44 -1 1956 11.7
45 -1 1956 12
45 -1 1956 13.9
45 -1 1956 12.55
44 -1 1956 11.56
44 -1 1956 12.8
45 -1 1956 13.55
45 -1 1956 12.38
45 -1 1956 12.66
44 -1 1956 14.83
44 -1 1956 11.62
44 -1 1956 11.6
45 -1 1956 12.55
46 -1 1956 12.7
46 -2 1956 12.55
45 -1 1956 11.98
46 -2 1956 12
46 -2 1956 16.2
46 -1 1956 12.12
46 -1 1956 16.03
46 -1 1956 16.7
46 -2 1956 13.1
47 -2 1956 11.45
47 -3 1956 9.8
47 -2 1956 13.3
47 -2 1956 11.45
47 -2 1956 11.85
47 -3 1956 14.72
46 -2 1956 13.2
47 -3 1956 10.92
47 -2 1956 12.6
47 -2 1956 10.08
46 -2 1956 14.75
47 -4 1956 10.4
47 -3 1956 12.58
47 -3 1956 12.32
47 -3 1956 12.35
47 -3 1956 10
47 -3 1956 10.22
47 -3 1956 15
47 -3 1956 13.1
